189190	1386
8330	1387
97580	1388
186081	1389
77319	1390
24768	1391
70699	1392
26099	1393
125791	1394
125948	1395
24	1396
75577	1397
142434	1398
28929	1399
8513	1400
825	1401
116272	1402
123323	1403
12369	1404
166837	1405
27343	1406
46866	1407
213	1408
22498	1409
11	1410
3472	1411
103775	1412
162	1413
103375	1414
168666	1415
272	1416
167015	1417
96626	1418
135	1419
1084	1420
106736	1421
129425	1422
184794	1423
94896	1424
138782	1425
86928	1426
24	1427
32	1428
3067	1429
34	1430
22	1431
184598	1432
844	1433
56065	1434
309	1435
18118	1436
137115	1437
113668	1438
5	1439
4206	1440
3	1441
13522	1442
10905	1443
109656	1444
10	1445
25138	1446
2449	1447
5642	1448
197847	1449
92284	1450
5321	1451
4	1452
2465	1453
2801	1454
9	1455
27514	1456
195101	1457
7491	1458
22	1459
13290	1460
14	1461
4	1462
140741	1463
16877	1464
5906	1465
1181	1466
71027	1467
193967	1468
2105	1469
166192	1470
186867	1471
955	1472
9814	1473
244	1474
4	1475
112800	1476
2951	1477
177337	1478
12697	1479
105587	1480
7767	1481
182106	1482
19647	1483
6	1484
19554	1485
3773	1486
282	1487
105733	1488
94215	1489
3506	1490
13671	1491
9	1492
107173	1493
92685	1494
2933	1495
7	1496
402	1497
65	1498
3966	1499
186297	1500
91100	1501
89688	1502
4098	1503
135027	1504
317	1505
149889	1506
992	1507
75688	1508
4037	1509
163670	1510
148679	1511
118663	1512
85651	1513
494	1514
26	1515
184100	1516
133509	1517
5	1518
140765	1519
148202	1520
149099	1521
4	1522
44723	1523
117738	1524
25	1525
53048	1526
8817	1527
26923	1528
58586	1529
3736	1530
2306	1531
192855	1532
61570	1533
14634	1534
19591	1535
1	1536
164	1537
26016	1538
18644	1539
117864	1540
1573	1541
17708	1542
9774	1543
330	1544
170588	1545
108503	1546
9274	1547
7966	1548
158666	1549
133	1550
118999	1551
15794	1552
4	1553
81934	1554
92398	1555
8231	1556
5403	1557
69831	1558
37	1559
5269	1560
163136	1561
4021	1562
